positionName,salary,workYear,city,companyShortName,companySize,district,financeStage,industryField,thirdType,resumeProcessDay,resumeProcessRate
数据分析实习生,3k-5k,不限,上海,上海青悦,少于15人,松江区,不需要融资,数据服务,数据分析,0,0
数据分析实习生,2k-4k,应届毕业生,上海,澳汰尔工程软件（上海）有限公司,150-500人,静安区,C轮,其他,数据分析,0,0
高级数据分析师（策略）,15k-30k,3-5年,上海,小鑫科技,15-50人,黄浦区,未融资,"移动互联网,金融",数据分析,0,0
数据分析,10k-20k,3-5年,上海,汇付,500-2000人,徐汇区,上市公司,"移动互联网,金融",数据分析,2,100
数据分析师（数据BP）(J11909),12k-20k,3-5年,上海,2345.com,500-2000人,浦东新区,上市公司,"数据服务,移动互联网",数据运营,1,10
数据分析师,15k-30k,3-5年,上海,还呗-智能信贷领先者,500-2000人,浦东新区,B轮,金融,数据分析,1,100
25210V-数据分析师,13k-26k,3-5年,上海,陆金所,2000人以上,浦东新区,B轮,金融,数据分析,0,0
数据分析师（数据中心）,15k-25k,1-3年,上海,收钱吧,500-2000人,普陀区,C轮,移动互联网,数据分析,0,13
数据分析师,12k-20k,1-3年,上海,即刻,50-150人,杨浦区,C轮,移动互联网,数据分析,1,100
数据分析师,8k-12k,1-3年,上海,CareerFrog职业蛙,150-500人,杨浦区,B轮,教育,数据分析,1,100
数据分析师,12k-16k,1-3年,上海,算话智能科技有限公司,50-150人,长宁区,B轮,"数据服务,移动互联网",数据分析,1,68
数据分析师,19k-28k,3-5年,上海,永辉云创科技有限公司,2000人以上,徐汇区,D轮及以上,"电商,消费生活",数据分析,1,100
数据分析师,25k-40k,3-5年,上海,派拉软件,150-500人,浦东新区,上市公司,数据服务,数据分析,1,84
数据分析师（风控）,20k-40k,5-10年,上海,淘集集,500-2000人,静安区,B轮,电商,数据分析,1,76
数据分析师,10k-20k,3-5年,上海,晶赞科技Zamplus,150-500人,闸北区,D轮及以上,"数据服务,文娱丨内容",数据分析,1,96
数据分析,8k-12k,3-5年,上海,眸事网,150-500人,杨浦区,天使轮,"移动互联网,企业服务",数据运营,1,100
数据分析师,15k-25k,3-5年,上海,达达-京东到家,2000人以上,浦东新区,D轮及以上,消费生活,数据分析,1,100
数据分析师,15k-18k,5-10年,上海,独立日,50-150人,杨浦区,B轮,移动互联网,数据分析,2,55
数据分析师,15k-30k,不限,上海,苹果树,150-500人,徐汇区,A轮,"金融,数据服务",数据分析,1,100
大数据分析师,9k-18k,1-3年,上海,算话智能科技有限公司,50-150人,长宁区,B轮,"数据服务,移动互联网",数据分析,1,68
数据分析师（风控建模方向-上海）,15k-30k,1-3年,上海,中诚信征信,150-500人,黄浦区,不需要融资,"数据服务,人工智能",数据分析,2,100
数据分析师,30k-60k,5-10年,上海,平安金服,2000人以上,浦东新区,上市公司,金融,数据分析,1,9
数据分析师,15k-30k,不限,上海,噗嗤游戏,15-50人,徐汇区,不需要融资,"游戏,社交",数据分析,1,76
数据分析师,8k-12k,1-3年,上海,眸事网,150-500人,杨浦区,天使轮,"移动互联网,企业服务",数据分析,1,100
数据分析师,8k-15k,3-5年,上海,字节跳动,2000人以上,徐汇区,C轮,文娱丨内容,数据分析,0,0
数据分析师,8k-15k,1-3年,上海,PINTEC,150-500人,浦东新区,上市公司,"移动互联网,金融",数据分析,1,100
数据分析,7k-10k,1-3年,上海,设计院,2000人以上,虹口区,上市公司,"移动互联网,金融",数据分析,2,100
数据分析师,8k-15k,1-3年,上海,车轮,150-500人,闵行区,C轮,移动互联网,数据分析,4,100
数据分析师(J11968),10k-18k,1-3年,上海,2345.com,500-2000人,浦东新区,上市公司,"数据服务,移动互联网",数据分析,2,100
数据分析师,10k-20k,3-5年,上海,瑛麒动漫,50-150人,徐汇区,A轮,"移动互联网,文娱丨内容",数据分析,1,100
数据分析师,15k-25k,1-3年,上海,金宝贝网络科技,50-150人,杨浦区,未融资,移动互联网,数据分析,1,36
数据分析师,15k-30k,3-5年,上海,驰骛科技ChiefClouds,50-150人,徐汇区,A轮,"数据服务,移动互联网",数据分析,1,4
数据分析师,20k-30k,3-5年,上海,上海你我贷互联网金融信息服务,500-2000人,浦东新区,上市公司,金融,数据分析,3,98
数据分析,15k-25k,3-5年,上海,达达-京东到家,2000人以上,浦东新区,D轮及以上,消费生活,数据分析,0,0
数据分析师,15k-25k,3-5年,上海,蜻蜓FM,150-500人,浦东新区,D轮及以上,移动互联网,数据分析,1,100
数据分析师,10k-15k,1-3年,上海,链尚网,150-500人,静安区,C轮,电商,数据分析,2,22
数据分析师,15k-25k,1-3年,上海,宏信金服,50-150人,浦东新区,不需要融资,金融,分析师,1,100
数据分析师,15k-25k,1-3年,上海,携程,2000人以上,长宁区,上市公司,旅游,数据分析,0,0
数据分析师,13k-20k,3-5年,上海,仁辉科技,50-150人,浦东新区,不需要融资,金融,数据分析,1,100
数据分析师,10k-20k,1-3年,上海,东方新闻,150-500人,浦东新区,不需要融资,"移动互联网,社交",数据分析,1,21
数据分析,8k-15k,1-3年,上海,零境网络,50-150人,徐汇区,不需要融资,游戏,数据分析,1,100
数据分析师,15k-30k,3-5年,上海,联元智能科技,50-150人,普陀区,A轮,"移动互联网,数据服务",数据分析,2,41
数据分析实习生 (MJ000998),2k-4k,不限,上海,挖财,500-2000人,浦东新区,D轮及以上,工具,数据分析,0,12
数据分析师,15k-30k,1-3年,上海,信用算力,150-500人,杨浦区,B轮,"移动互联网,金融",风控,1,100
数据分析师,7k-9k,1-3年,上海,小站教育,500-2000人,静安区,C轮,"移动互联网,教育",数据分析,1,100
数据分析师,7k-10k,1-3年,上海,黑湖科技,150-500人,静安区,B轮,"企业服务,数据服务",数据分析,1,100
数据分析师,15k-30k,1-3年,上海,字节跳动,2000人以上,徐汇区,C轮,文娱丨内容,数据分析,0,0
大数据分析师,15k-25k,3-5年,上海,创略科技,150-500人,徐汇区,B轮,"数据服务,广告营销",数据分析,0,0
数据分析师,10k-20k,3-5年,上海,Datatist,50-150人,徐汇区,A轮,"数据服务,广告营销",数据分析,1,9
数据分析师,15k-20k,1-3年,上海,途虎养车网,2000人以上,闵行区,D轮及以上,汽车丨出行,数据分析,2,52
数据分析师（应届生）,6k-10k,不限,上海,乐麦信息技术（杭州）有限公司,500-2000人,长宁区,不需要融资,电商,数据分析,1,35
算法工程师/数据分析师,15k-30k,3-5年,上海,派拉软件,150-500人,浦东新区,上市公司,数据服务,算法工程师,1,100
数据分析师,10k-20k,1-3年,上海,DataStory,150-500人,杨浦区,B轮,数据服务,数据分析,2,100
数据分析工程师,10k-15k,1-3年,上海,海万科技,500-2000人,浦东新区,不需要融资,"移动互联网,金融",数据分析,1,100
数据分析师（英语好）,16k-24k,不限,上海,CLPS,500-2000人,黄浦区,未融资,"数据服务,金融",数据分析,0,0
数据分析师,10k-20k,1-3年,上海,HARB,50-150人,徐汇区,B轮,企业服务,数据分析,1,9
数据分析师（报表方向）,12k-20k,1-3年,上海,拉卡拉云商网络有限公司,500-2000人,浦东新区,不需要融资,"电商,金融",数据分析,2,80
数据分析师,8k-16k,1-3年,上海,韩创科技,500-2000人,浦东新区,不需要融资,"移动互联网,文娱丨内容",数据分析,1,1
数据分析师,15k-25k,3-5年,上海,GeexFinance,150-500人,杨浦区,A轮,金融,数据分析,2,100
数据分析师 (MJ001038),15k-25k,1-3年,上海,挖财,500-2000人,浦东新区,D轮及以上,工具,数据分析,0,12
数据分析师-上海,15k-30k,不限,上海,神策数据,150-500人,静安区,C轮,数据服务,数据分析,2,100
数据分析师(KOL方向),10k-20k,不限,上海,长投学堂,150-500人,浦东新区,A轮,移动互联网,数据分析,2,100
数据分析师（文本数据建模）,5k-8k,1-3年,上海,上海浩宜信息科技有限公司,150-500人,浦东新区,不需要融资,"数据服务,人工智能",数据分析,1,41
数据分析师,10k-20k,3-5年,上海,盛付通,150-500人,浦东新区,不需要融资,"移动互联网,金融",数据分析,0,0
数据分析师,10k-15k,1-3年,上海,GeexFinance,150-500人,杨浦区,A轮,金融,数据分析,2,100
数据分析师（可视化）,10k-20k,3-5年,上海,心理壹点灵,150-500人,闵行区,A轮,"移动互联网,医疗丨健康",数据分析,3,100
数据分析,15k-25k,1-3年,上海,上海你我贷互联网金融信息服务,500-2000人,浦东新区,上市公司,金融,数据分析,4,3
（民航）数据分析师,10k-20k,3-5年,上海,飞常准,500-2000人,浦东新区,不需要融资,移动互联网,数据分析,0,0
数据分析师,10k-20k,应届毕业生,上海,百融云创,500-2000人,浦东新区,C轮,金融,数据分析,1,91
数据分析,8k-15k,1-3年,上海,Know Yourself,50-150人,长宁区,A轮,"教育,社交",数据分析,0,0
数据分析师,10k-20k,3-5年,上海,Target Social,50-150人,徐汇区,B轮,"移动互联网,数据服务",数据分析,0,1
数据分析师,20k-40k,3-5年,上海,趣头条,500-2000人,浦东新区,上市公司,文娱丨内容,数据分析,1,1
数据分析工程师,12k-20k,1-3年,上海,圆通,2000人以上,青浦区,上市公司,物流丨运输,数据分析,1,100
数据分析师（数据运营）,10k-20k,3-5年,上海,驰骛科技ChiefClouds,50-150人,徐汇区,A轮,"数据服务,移动互联网",数据分析,1,4
​数据分析师,5k-10k,1-3年,上海,至数,15-50人,徐汇区,A轮,"数据服务,硬件",数据分析,0,0
数据分析师,20k-35k,3-5年,上海,证通股份,150-500人,浦东新区,不需要融资,"移动互联网,金融",数据分析,1,5
数据分析师 (MJ003207),15k-25k,不限,上海,哈啰出行,2000人以上,闵行区,D轮及以上,"移动互联网,硬件",数据分析,1,82
数据分析师,20k-30k,3-5年,上海,虎扑,150-500人,虹口区,D轮及以上,"移动互联网,文娱丨内容",数据分析,2,68
数据分析工程师,11k-18k,1-3年,上海,寻找母星,50-150人,徐汇区,天使轮,"移动互联网,消费生活",数据分析,1,100
数据分析师,15k-25k,3-5年,上海,爱回收,2000人以上,杨浦区,D轮及以上,"电商,消费生活",数据分析,1,4
数据分析师（小回音APP）,10k-20k,3-5年,上海,虎扑,150-500人,虹口区,D轮及以上,"移动互联网,文娱丨内容",数据分析,2,68
数据分析师,15k-25k,3-5年,上海,寻梦说,15-50人,静安区,天使轮,"移动互联网,电商",数据分析,0,0
数据分析师,8k-16k,1-3年,上海,Hypers,50-150人,虹口区,上市公司,移动互联网,数据分析,0,0
数据分析师,11k-16k,1-3年,上海,R2.ai,50-150人,杨浦区,A轮,人工智能,BI工程师,0,0
数据分析岗,20k-30k,1-3年,上海,新分享科技服务,50-150人,浦东新区,B轮,金融,金融产品经理,0,0
12217U-数据分析岗,10k-15k,3-5年,上海,平安金服,2000人以上,浦东新区,上市公司,金融,数据分析,0,0
数据分析师 (MJ001006),20k-35k,3-5年,上海,哔哩哔哩,2000人以上,杨浦区,上市公司,"移动互联网,文娱丨内容",数据分析,1,82
数据分析师,15k-30k,1-3年,上海,携程,2000人以上,长宁区,上市公司,旅游,数据分析,1,6
数据分析师,20k-35k,3-5年,上海,英语流利说,2000人以上,杨浦区,上市公司,教育,数据分析,0,0
数据分析师,15k-25k,1-3年,上海,轻轻家教,2000人以上,徐汇区,D轮及以上,"移动互联网,教育",数据分析,0,0
数据分析师,12k-24k,1-3年,上海,莉莉丝游戏,150-500人,闵行区,不需要融资,"移动互联网,游戏",数据分析,1,100
数据分析师,10k-20k,1-3年,上海,返利网,500-2000人,徐汇区,C轮,电商,数据分析,1,80
数据分析师,8k-16k,1-3年,上海,番糖游戏,50-150人,徐汇区,未融资,游戏,数据审核,1,0
数据分析师,10k-20k,1-3年,上海,共轨之家,150-500人,浦东新区,A轮,移动互联网,数据分析,1,20
数据分析与运营,6k-10k,3-5年,上海,驰骛科技ChiefClouds,50-150人,徐汇区,A轮,"数据服务,移动互联网",业务运营,0,0
数据分析师,20k-35k,3-5年,上海,乐元素游戏,500-2000人,黄浦区,不需要融资,"移动互联网,游戏",数据分析,0,0
资深数据分析师,28k-38k,5-10年,上海,永辉云创科技有限公司,2000人以上,徐汇区,D轮及以上,"电商,消费生活",数据分析,1,100
数据分析工程师,10k-18k,不限,上海,企鹅杏仁,500-2000人,徐汇区,B轮,"移动互联网,消费生活",数据分析,1,100
数据分析师,15k-30k,3-5年,上海,ZRobot,50-150人,黄浦区,未融资,"数据服务,企业服务",数据分析,2,100
数据分析师,15k-25k,3-5年,上海,Oriente,500-2000人,黄浦区,B轮,"移动互联网,金融",数据分析,0,0
数据分析师,7k-13k,1-3年,上海,通联数据,150-500人,虹口区,不需要融资,金融,数据分析,0,0
数据分析,15k-25k,3-5年,上海,平安医疗,500-2000人,徐汇区,未融资,医疗健康,数据分析,1,37
数据分析师,15k-20k,1-3年,上海,美至科技,50-150人,黄浦区,A轮,"移动互联网,消费生活",数据分析,0,0
0221KM-数据分析岗,10k-20k,1-3年,上海,平安人寿,2000人以上,浦东新区,上市公司,金融,其他保险职位,0,0
资深数据分析师,25k-50k,5-10年,上海,上海只二网络科技有限公司,50-150人,浦东新区,B轮,"移动互联网,电商",数据分析,1,100
数据分析师,15k-25k,1-3年,上海,浦发信用卡,2000人以上,浦东新区,上市公司,金融,数据分析,0,0
数据分析师（极融） (MJ000671),15k-20k,1年以下,上海,上海你我贷互联网金融信息服务,500-2000人,浦东新区,上市公司,金融,数据分析,2,30
数据分析师,10k-20k,1-3年,上海,掌门1对1在线教育,2000人以上,虹口区,D轮及以上,"移动互联网,教育",市场营销,1,100
数据分析师（电商策略方向）,15k-30k,3-5年,上海,南极电商,150-500人,黄浦区,上市公司,"电商,移动互联网",数据分析专家,0,0
数据分析师,20k-40k,1-3年,上海,V8实拍,150-500人,静安区,B轮,移动互联网,数据分析,1,66
数据分析师,10k-20k,1-3年,上海,小红书,500-2000人,黄浦区,D轮及以上,消费生活,数据分析,0,0
数据分析师,7k-10k,1-3年,上海,黑湖科技,150-500人,静安区,B轮,"企业服务,数据服务",数据分析,1,94
数据分析（网页端）,1k-2k,1-3年,上海,宜家,2000人以上,徐汇区,不需要融资,消费生活,商业数据分析,0,0
高级数据分析师 (MJ001016),15k-30k,3-5年,上海,挖财,500-2000人,浦东新区,D轮及以上,工具,数据分析,0,12
资深数据分析师,20k-40k,不限,上海,树融科技,15-50人,杨浦区,天使轮,"企业服务,数据服务",数据分析,1,100
数据分析师（新零售）,8k-10k,1-3年,上海,微盟,2000人以上,宝山区,上市公司,企业服务,数据分析,1,14
数据分析师 (MJ000268),10k-20k,不限,上海,星环科技,150-500人,徐汇区,C轮,数据服务,数据分析,2,96
资深数据分析师,15k-18k,3-5年,上海,上海你我贷互联网金融信息服务,500-2000人,浦东新区,上市公司,金融,数据分析,1,59
数据分析,20k-35k,5-10年,上海,拼多多,2000人以上,长宁区,上市公司,"电商,移动互联网",数据分析,2,100
资深数据分析（顺风车）(J10430),25k-40k,5-10年,上海,哈啰出行,2000人以上,闵行区,D轮及以上,"移动互联网,硬件",数据分析,1,81
数据分析,6k-8k,不限,上海,旺旺集团,2000人以上,闵行区,上市公司,"电商,移动互联网",数据分析,0,0
数据分析师,20k-35k,3-5年,上海,星合金融科技,50-150人,黄浦区,不需要融资,"移动互联网,金融",数据分析,0,0
